"","Date","Open.","High","Low","Close","Volume","Market.Cap","coin","Open","Close","Delta"
"812",2016-05-25,"446.06",450.3,446.06,"449.6","65,231,000","6,950,689,792","BTC",446.06,449.6,0.00793615208716321
"813",2016-05-24,"444.29",447.1,443.93,"445.98","65,783,100","6,921,460,224","BTC",444.29,445.98,0.00380382182808525
"814",2016-05-23,"439.35",444.35,438.82,"444.15","50,582,500","6,842,469,888","BTC",439.35,444.15,0.0109252304540798
"815",2016-05-22,"443.22",443.43,439.04,"439.32","39,657,600","6,900,700,160","BTC",443.22,439.32,-0.00879924191146617
"816",2016-05-21,"442.97",443.78,441.71,"443.19","42,762,300","6,895,229,952","BTC",442.97,443.19,0.000496647628507507
"817",2016-05-20,"437.79",444.05,437.39,"442.68","81,987,904","6,813,080,064","BTC",437.79,442.68,0.0111697389159186
"818",2016-05-19,"454.52",454.63,438.71,"438.71","96,027,400","7,072,090,112","BTC",454.52,438.71,-0.0347839479010825
"819",2016-05-18,"453.69",456,453.3,"454.62","86,850,096","7,057,390,080","BTC",453.69,454.62,0.00204985783244067
"820",2016-05-17,"454.01",455.07,453.61,"453.78","64,100,300","7,060,729,856","BTC",454.01,453.78,-0.000506596770996274
"821",2016-05-16,"457.59",458.2,452.95,"454.16","59,171,500","7,114,740,224","BTC",457.59,454.16,-0.00749579317729835
"822",2016-05-15,"455.76",458.69,455.46,"457.57","28,514,000","7,084,760,064","BTC",455.76,457.57,0.00397138845006144
"823",2016-05-14,"455.82",456.84,454.79,"455.67","37,209,000","7,084,100,096","BTC",455.82,455.67,-0.000329077267342322
"824",2016-05-13,"454.85",457.05,453.45,"455.67","60,845,000","7,067,270,144","BTC",454.85,455.67,0.00180279212927337
"825",2016-05-12,"452.45",454.95,449.25,"454.77","59,849,300","7,028,329,984","BTC",452.45,454.77,0.0051276384130843
"826",2016-05-11,"450.86",454.58,450.86,"452.73","50,605,200","7,002,229,760","BTC",450.86,452.73,0.00414762897573527
"827",2016-05-10,"460.52",461.93,448.95,"450.89","58,956,100","7,150,369,792","BTC",460.52,450.89,-0.0209111439242595
"828",2016-05-09,"458.21",462.48,456.53,"460.48","55,493,100","7,112,509,952","BTC",458.21,460.48,0.00495406036533476
"829",2016-05-08,"458.43",459.42,455.98,"458.55","40,315,000","7,114,059,776","BTC",458.43,458.55,0.00026176297362739
"830",2016-05-07,"459.64",460.67,457.32,"458.54","38,364,500","7,131,120,128","BTC",459.64,458.54,-0.0023931772691671
"831",2016-05-06,"447.94",461.38,447.07,"459.6","72,796,800","6,947,800,064","BTC",447.94,459.6,0.0260302719114168
"832",2016-05-05,"446.71",448.51,445.88,"447.98","50,440,800","6,926,989,824","BTC",446.71,447.98,0.0028430077679032
"833",2016-05-04,"450.18",450.38,445.63,"446.72","50,407,300","6,978,950,144","BTC",450.18,446.72,-0.00768581456306362
"834",2016-05-03,"444.73",451.1,442.62,"450.3","59,366,400","6,892,689,920","BTC",444.73,450.3,0.0125244530389225
"835",2016-05-02,"451.93",452.45,441.78,"444.67","92,127,000","7,002,610,176","BTC",451.93,444.67,-0.0160644347575952
"836",2016-05-01,"448.48",452.48,447.93,"451.88","40,660,100","6,947,429,888","BTC",448.48,451.88,0.00758116303960038
"837",2016-04-30,"455.18",455.59,447.7,"448.32","69,322,600","7,049,460,224","BTC",455.18,448.32,-0.0150709609385298
"838",2016-04-29,"449.41",455.38,446.02,"455.1","49,258,500","6,958,329,856","BTC",449.41,455.1,0.0126610444805411
"839",2016-04-28,"445.04",449.55,436.65,"449.01","74,064,704","6,889,169,920","BTC",445.04,449.01,0.00892054646773317
"840",2016-04-27,"466.26",467.08,444.13,"444.69","93,564,896","7,216,189,952","BTC",466.26,444.69,-0.0462617423754986
"841",2016-04-26,"461.65",467.96,461.62,"466.09","78,971,904","7,143,059,968","BTC",461.65,466.09,0.00961767572836564
"842",2016-04-25,"459.12",466.62,453.59,"461.43","87,091,800","7,102,490,112","BTC",459.12,461.43,0.00503136434918976
"843",2016-04-24,"450.56",460.15,448.93,"458.55","68,198,400","6,968,569,856","BTC",450.56,458.55,0.0177334872159091
"844",2016-04-23,"445.86",450.28,444.33,"450.28","50,485,400","6,894,280,192","BTC",445.86,450.28,0.00991342573902113
"845",2016-04-22,"449.69",449.81,444.15,"445.74","58,804,400","6,951,860,224","BTC",449.69,445.74,-0.00878382885988123
"846",2016-04-21,"441.42",450.55,440.95,"449.42","68,204,704","6,822,320,128","BTC",441.42,449.42,0.0181233292555842
"847",2016-04-20,"435.32",443.05,434.41,"441.39","72,890,096","6,726,369,792","BTC",435.32,441.39,0.0139437655058348
"848",2016-04-19,"428.7",436.02,428.1,"435.51","52,810,500","6,622,450,176","BTC",428.7,435.51,0.0158852344296711
"849",2016-04-18,"427.61",429.27,427.09,"428.59","55,670,900","6,604,149,760","BTC",427.61,428.59,0.00229180795584753
"850",2016-04-17,"430.64",431.37,426.08,"427.4","52,125,900","6,649,169,920","BTC",430.64,427.4,-0.00752368567713173
"851",2016-04-16,"429.58",432.63,428.98,"430.57","39,392,800","6,631,309,824","BTC",429.58,430.57,0.00230457656315473
"852",2016-04-15,"424.43",429.93,424.43,"429.71","54,801,500","6,550,349,824","BTC",424.43,429.71,0.012440213933982
"853",2016-04-14,"423.93",425.37,423.01,"424.28","45,281,000","6,541,029,888","BTC",423.93,424.28,0.000825608001320892
"854",2016-04-13,"425.63",426.66,422.92,"423.73","69,060,400","6,565,470,208","BTC",425.63,423.73,-0.00446397105467184
"855",2016-04-12,"422.84",427.28,422.84,"425.19","70,728,800","6,520,869,888","BTC",422.84,425.19,0.00555765774288152
"856",2016-04-11,"421.87",422.74,420.53,"422.48","50,747,500","6,504,289,792","BTC",421.87,422.48,0.00144594306302893
"857",2016-04-10,"419.59",422.43,419.26,"421.56","73,478,600","6,467,330,048","BTC",419.59,421.56,0.004695059462809
"858",2016-04-09,"420.81",420.89,416.52,"419.41","49,792,700","6,484,409,856","BTC",420.81,419.41,-0.00332691713599957
"859",2016-04-08,"422.91",425.36,419.64,"420.35","63,454,700","6,515,189,760","BTC",422.91,420.35,-0.00605329739188007
"860",2016-04-07,"423.62",423.66,420.52,"422.74","57,858,600","6,524,680,192","BTC",423.62,422.74,-0.00207733345923232
"861",2016-04-06,"424.28",424.53,422.73,"423.41","59,091,000","6,533,259,776","BTC",424.28,423.41,-0.0020505326671065
"862",2016-04-05,"421.02",424.26,420.61,"424.03","60,718,000","6,481,350,144","BTC",421.02,424.03,0.00714930407106549
"863",2016-04-04,"421.3",422.34,419.6,"421.44","50,634,300","6,483,910,144","BTC",421.3,421.44,0.000332304770947036
"864",2016-04-03,"421.17",421.58,419.7,"420.9","38,053,700","6,480,470,016","BTC",421.17,420.9,-0.000641071301374834
"865",2016-04-02,"418.42",422.08,418.42,"420.87","45,681,200","6,436,700,160","BTC",418.42,420.87,0.00585536064241668
"866",2016-04-01,"416.76",418.17,415.83,"417.96","51,235,700","6,409,540,096","BTC",416.76,417.96,0.00287935502447449
"867",2016-03-31,"415.26",418.37,415.26,"416.73","60,215,200","6,385,140,224","BTC",415.26,416.73,0.0035399508741512
"868",2016-03-30,"416.83",416.83,412.5,"414.82","66,034,100","6,407,839,744","BTC",416.83,414.82,-0.00482210973298465
"869",2016-03-29,"424.3",426.2,412.68,"416.52","75,411,504","6,521,010,176","BTC",424.3,416.52,-0.0183360829601698
"870",2016-03-28,"426.55",426.86,423.29,"424.23","68,522,800","6,553,699,840","BTC",426.55,424.23,-0.00543898722306879
"871",2016-03-27,"418.14",428.8,417.71,"426.77","71,229,400","6,423,040,000","BTC",418.14,426.77,0.0206390204237815
"872",2016-03-26,"417.36",418.99,416.26,"417.95","44,650,400","6,409,500,160","BTC",417.36,417.95,0.00141364769024337
"873",2016-03-25,"416.51",418.08,415.56,"417.18","52,560,000","6,394,849,792","BTC",416.51,417.18,0.00160860483541816
"874",2016-03-24,"418.42",418.68,415.49,"416.39","68,346,704","6,422,730,240","BTC",418.42,416.39,-0.0048515845322882
"875",2016-03-23,"418.16",419.27,417.36,"418.04","61,444,200","6,417,129,984","BTC",418.16,418.04,-0.000286971494164924
"876",2016-03-22,"413.13",418.38,412.53,"418.09","66,813,300","6,338,429,952","BTC",413.13,418.09,0.0120059061312419
"877",2016-03-21,"413.42",413.42,410.38,"413.31","61,655,400","6,341,380,096","BTC",413.42,413.31,-0.000266073242707207
"878",2016-03-20,"410.4",414.63,410.4,"413.76","45,947,900","6,293,609,984","BTC",410.4,413.76,0.00818713450292401
"879",2016-03-19,"409.27",410.98,407.23,"410.44","58,423,000","6,274,789,888","BTC",409.27,410.44,0.00285874850343298
"880",2016-03-18,"420.55",420.55,406.14,"409.55","104,940,000","6,446,329,856","BTC",420.55,409.55,-0.0261562239923909
"881",2016-03-17,"417.89",421,417.89,"420.62","83,528,600","6,404,129,792","BTC",417.89,420.62,0.0065328196415325
"882",2016-03-16,"416.89",417.69,415.91,"417.01","65,185,800","6,387,189,760","BTC",416.89,417.01,0.000287845714696933
"883",2016-03-15,"416.39",418.13,414.98,"416.83","66,781,700","6,377,869,824","BTC",416.39,416.83,0.00105670164989553
"884",2016-03-14,"414.2",416.68,414.2,"416.44","95,259,400","6,342,779,904","BTC",414.2,416.44,0.00540801545147274
"885",2016-03-13,"411.65",416.6,411.64,"414.07","74,322,800","6,302,329,856","BTC",411.65,414.07,0.00587878051742989
"886",2016-03-12,"421.61",421.8,410.09,"411.62","92,712,896","6,453,259,776","BTC",421.61,411.62,-0.0236948838974408
"887",2016-03-11,"417.24",423.93,417.01,"421.69","73,969,696","6,384,739,840","BTC",417.24,421.69,0.0106653245134694
"888",2016-03-10,"414.74",417.51,413.25,"417.13","81,022,896","6,344,960,000","BTC",414.74,417.13,0.00576264647731105
"889",2016-03-09,"413.89",416.03,411.61,"414.86","70,012,304","6,330,229,760","BTC",413.89,414.86,0.0023436178694823
"890",2016-03-08,"414.46",416.24,411.09,"413.97","70,311,696","6,337,370,112","BTC",414.46,413.97,-0.00118226125560959
"891",2016-03-07,"407.76",415.92,406.31,"414.32","85,762,400","6,233,430,016","BTC",407.76,414.32,0.016087894840102
"892",2016-03-06,"400.52",411.91,395.78,"407.71","91,212,496","6,121,399,808","BTC",400.52,407.71,0.0179516628383102
"893",2016-03-05,"410.78",411.26,394.04,"400.57","135,384,992","6,276,610,048","BTC",410.78,400.57,-0.0248551536102049
"894",2016-03-04,"421.84",425.18,410.94,"410.94","90,856,096","6,443,890,176","BTC",421.84,410.94,-0.0258391807320311
"895",2016-03-03,"423.91",425.37,419.41,"421.65","100,484,000","6,474,149,888","BTC",423.91,421.65,-0.0053313203274281
"896",2016-03-02,"435.13",435.92,423.99,"423.99","74,955,296","6,643,809,792","BTC",435.13,423.99,-0.0256015443660515
"897",2016-03-01,"437.92",439.65,432.32,"435.12","74,895,800","6,684,800,000","BTC",437.92,435.12,-0.00639386189258315
"898",2016-02-29,"433.44",441.51,431.69,"437.7","60,694,700","6,614,980,096","BTC",433.44,437.7,0.00982834994462899
"899",2016-02-28,"432.57",435.68,423.82,"433.5","53,033,400","6,600,309,760","BTC",432.57,433.5,0.00214994105000348
"900",2016-02-27,"432.84",434.23,428.1,"432.52","41,893,600","6,602,809,856","BTC",432.84,432.52,-0.000739303206727643
"901",2016-02-26,"424.63",432.15,421.62,"432.15","61,486,000","6,476,080,128","BTC",424.63,432.15,0.0177095353601959
"902",2016-02-25,"425.04",427.72,420.42,"424.54","70,798,000","6,480,650,240","BTC",425.04,424.54,-0.00117635987201205
"903",2016-02-24,"420.96",425.55,413.91,"424.95","67,743,696","6,417,189,888","BTC",420.96,424.95,0.00947833523375145
"904",2016-02-23,"438.26",439.86,417.82,"420.74","85,244,896","6,679,399,936","BTC",438.26,420.74,-0.0399762697941861
"905",2016-02-22,"438.99",439.05,432.92,"437.75","85,385,200","6,689,200,128","BTC",438.99,437.75,-0.00282466570992508
"906",2016-02-21,"437.77",448.05,429.08,"438.8","89,820,704","6,669,259,776","BTC",437.77,438.8,0.00235283367978626
"907",2016-02-20,"421.6",441.98,421.6,"437.16","93,992,096","6,421,309,952","BTC",421.6,437.16,0.0369070208728653
"908",2016-02-19,"422.73",423.1,417.6,"420.79","55,711,300","6,436,980,224","BTC",422.73,420.79,-0.0045892177039718
"909",2016-02-18,"416.57",426,415.64,"422.37","76,752,600","6,341,429,760","BTC",416.57,422.37,0.013923230189404
"910",2016-02-17,"407.66",421.17,406.78,"416.32","83,193,600","6,204,149,760","BTC",407.66,416.32,0.0212431928567923
"911",2016-02-16,"401.43",408.95,401.43,"407.49","73,093,104","6,108,040,192","BTC",401.43,407.49,0.01509603168672
"912",2016-02-15,"407.57",410.38,397.75,"400.18","74,070,496","6,199,849,984","BTC",407.57,400.18,-0.0181318546507348
"913",2016-02-14,"392.93",407.23,392.93,"407.23","74,469,800","5,975,580,160","BTC",392.93,407.23,0.0363932507062327
"914",2016-02-13,"384.64",391.86,384.64,"391.86","61,911,700","5,847,989,760","BTC",384.64,391.86,0.0187707986688853
"915",2016-02-12,"379.69",384.95,379.6,"384.26","67,042,800","5,771,039,744","BTC",379.69,384.26,0.0120361347414996
"916",2016-02-11,"382.11",383.13,376.4,"379.65","74,375,600","5,806,110,208","BTC",382.11,379.65,-0.00643793671979283
"917",2016-02-10,"376.15",385.48,375.78,"381.65","85,130,896","5,713,880,064","BTC",376.15,381.65,0.0146218263990429
"918",2016-02-09,"373.42",377.25,372.9,"376.03","55,318,500","5,670,880,256","BTC",373.42,376.03,0.00698944887793893
"919",2016-02-08,"376.76",379.88,373.33,"373.45","47,671,100","5,720,099,840","BTC",376.76,373.45,-0.00878543369784479
"920",2016-02-07,"376.51",380.87,374.9,"376.62","37,076,300","5,714,760,192","BTC",376.51,376.62,0.000292156914823016
"921",2016-02-06,"386.59",386.63,372.39,"376.52","49,249,300","5,865,739,776","BTC",386.59,376.52,-0.0260482681911068
